,email,tdm_url,time_stamp,mine_method,doi,recall,precision,comment,host,domain,suffix,grid_id,name,link,relationship_type,related_grid_id
982,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463930.b
983,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463934.f
984,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463846.b
985,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463859.5
986,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483482.1
987,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483261.a
988,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469465.c
989,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462382.9
990,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.450127.5
991,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483412.8
992,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462672.3
993,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483086.1
994,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463746.4
995,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462114.4
996,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483519.2
997,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469454.e
998,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462809.1
999,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464164.5
1000,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463954.9
1001,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463957.a
1002,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463803.a
1003,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463986.6
1004,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462776.6
1005,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463723.7
1006,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462596.a
1007,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.473637.2
1008,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463895.5
1009,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463967.9
1010,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464056.5
1011,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462521.6
1012,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463740.2
1013,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464017.0
1014,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463825.e
1015,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483518.3
1016,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462343.4
1017,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464005.3
1018,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.470938.1
1019,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463995.4
1020,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464002.4
1021,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463999.8
1022,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483528.0
1023,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483522.a
1024,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464011.6
1025,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462667.7
1026,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464039.c
1027,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464050.3
1028,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464053.0
1029,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464163.2
1030,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463898.8
1031,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483682.3
1032,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464130.4
1033,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.473740.3
1034,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464076.7
1035,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462609.f
1036,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462801.9
1037,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462553.3
1038,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Parent,grid.4444.0
1039,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462859.4
1040,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462937.d
1041,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462707.0
1042,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462938.2
1043,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.463910.9
1044,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462261.5
1045,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.463844.9
1046,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.420225.3
1047,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462015.4
1048,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.464035.0
1049,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.464001.7
1050,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462842.e
1051,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462940.d
1052,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.420043.1
1053,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462931.b
1054,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.462751.3
1055,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457015.2,Institut des sciences de l'information et de leurs interactions,http://www.cnrs.fr/ins2i/,Child,grid.464180.f
